580,9,担心,1,no,崔 女士 赶紧 买 车票 往 西安 赶
580,10,担心,2,no,12 月 4 日 中午 12 时到 西安 后
580,11,担心,3,no,在 去 学校 的 公交 上
580,12,担心,4,no,她 接到 学校 的 电话
580,13,担心,5,no,女儿 出事 了
581,1,感动,-9,no,扶 起 老人 后
581,2,感动,-8,no,男子 没有 一走了之
581,3,感动,-7,no,他 见 阿婆 行动不便
581,4,感动,-6,no,就让 她 坐 上 自己 的 电瓶车
581,5,感动,-5,no,一起 送 孩子 去 上学
581,6,感动,-4,no,随后 又 继续 送 阿婆 回家
581,7,感动,-3,no,我怕 耽误 他 上班
581,8,感动,-2,no,几次 谢绝 了 他 的 好意
581,9,感动,-1,yes,可 他 执意 要 送
581,10,感动,0,no,让 我 很 感动
581,11,感动,1,no,送医 垫付 检查 费用 但 事情 并 没有 就此结束
582,1,感激,-3,no,上午 10 时 30 分许
582,2,感激,-2,no,老人 的 女儿 终于 赶到 医院
582,3,感激,-1,yes,得知 整个 事件 经过 后
582,4,感激,0,no,她 非常感激
582,5,感激,1,no,除了 归还 男子 垫付 的 检查 费用 外
582,6,感激,2,no,还 拿出 500 元 酬谢 对方
582,7,感激,3,no,但 被 男子 婉言谢绝
583,1,牵肠挂肚,-10,no,4 日
583,2,牵肠挂肚,-9,no,记者 与 党培 取得联系
583,3,牵肠挂肚,-8,no,得知 2000 年
583,4,牵肠挂肚,-7,no,她 经人介绍 与 当地 一名 农民 结婚 成家
583,5,牵肠挂肚,-6,no,一家人 生活 在 唐山 滦县 油榨 镇王 官营 二村
583,6,牵肠挂肚,-5,no,结婚 后
583,7,牵肠挂肚,-4,no,党培开 了 一家 党培 商店 来 维持 生计
583,8,牵肠挂肚,-3,no,她 的 丈夫 田书旺 是 一名 兽医
583,9,牵肠挂肚,-2,no,也 在 利用 自己 的 技术 谋生
583,10,牵肠挂肚,-1,no,一家人 生活 还 算 富足
583,11,牵肠挂肚,0,no,但 目前 最 让 党培 牵肠挂肚 的
583,12,牵肠挂肚,1,yes,还是 她 亲生 的 父母
584,1,痛心,-10,no,欧阳 占仲刚 把 女婴 抱 出 厕所
584,2,痛心,-9,no,就 发现 不远处 有名 男子 正 盯 着 他 看
584,3,痛心,-8,no,我 跟 他 对视 了 一下
584,4,痛心,-7,no,他 转身 就 跑 了
584,5,痛心,-6,no,我 追 了 半天 也 没 追上
584,6,痛心,-5,no,总 觉得 他 可能 是 党培 的 爸爸
584,7,痛心,-4,no,不论如何
584,8,痛心,-3,yes,也 不能 把 亲生 闺女 给 抛弃 了 啊
584,9,痛心,-2,no,时隔 33 年
584,10,痛心,-1,no,欧阳 占仲在 接受 记者 采访 时
584,11,痛心,0,no,仍 对此 感到痛心
584,12,痛心,1,no,在 确定 党培 是 弃婴 后
584,13,痛心,2,no,欧阳 占仲将 她 送到 了 当地 民政部门 设立 的 孤儿院 里
585,1,难受,-4,no,党培 告诉 记者
585,2,难受,-3,no,从小到大
585,3,难受,-2,no,虽说 身边 的 叔叔 阿姨 对 她 都 很 好
585,4,难受,-1,yes,但 每当 她 看到 身边 的 小伙伴 都 有 父母 陪伴
585,5,难受,0,no,心里 就 特别 难受
585,6,难受,1,no,党培说
585,7,难受,2,no,她 曾 对 父母心 存 怨恨
585,8,难受,3,no,也 有人 开玩笑 让 她 认 欧阳 占仲当 爸爸
585,9,难受,4,no,可 每每 说 到 这个 话题
585,10,难受,5,no,她 就 变得 一言不发
585,11,难受,6,no,心里 一股 子 难受
586,1,怨恨,-6,no,党培 告诉 记者
586,2,怨恨,-5,no,从小到大
586,3,怨恨,-4,no,虽说 身边 的 叔叔 阿姨 对 她 都 很 好
586,4,怨恨,-3,no,但 每当 她 看到 身边 的 小伙伴 都 有 父母 陪伴
586,5,怨恨,-2,no,心里 就 特别 难受
586,6,怨恨,-1,no,党培说
586,7,怨恨,0,yes,她 曾 对 父母心 存 怨恨
586,8,怨恨,1,no,也 有人 开玩笑 让 她 认 欧阳 占仲当 爸爸
586,9,怨恨,2,no,可 每每 说 到 这个 话题
586,10,怨恨,3,no,她 就 变得 一言不发
586,11,怨恨,4,no,心里 一股 子 难受
587,1,心疼,-7,no,四个 儿女 都 想 接 我 到 他们 家去 住
587,2,心疼,-6,no,但 我 咋 能 把 妈 一个 人 留在 家
587,3,心疼,-5,no,2006 年底
587,4,心疼,-4,no,我 去 服侍 大 女儿 坐月子
587,5,心疼,-3,no,就 托人 把 王文平 找 回来 照顾 妈
587,6,心疼,-2,no,过 了 几个 月 我 回来 一看
587,7,心疼,-1,yes,妈 都 没得 人 样子 了
587,8,心疼,0,no,我 那个 心疼 啊
588,1,感动,-5,no,这些年来
588,2,感动,-4,no,在 熊先翠 的 悉心照料 下
588,3,感动,-3,no,何玉香 老人 得以 安度晚年
588,4,感动,-2,no,人家 都 说 我 可以 活 到 一百岁
588,5,感动,-1,no,王安强 告诉 记者
588,6,感动,0,yes,熊先翠 的 孝行 感动 了 全体 村民
588,7,感动,1,no,大家 们 都 把 她 叫 最美 儿媳
589,1,着急,-1,no,刘大妈 患病 以来
589,2,着急,0,yes,最 让 陈 大爷 着急 的 就是 老伴儿 进食 困难
589,3,着急,1,no,陈 大爷 把 食物 混合 打碎
589,4,着急,2,no,放进 针筒
589,5,着急,3,no,再 给 老伴儿 喂 进 嘴里
589,6,着急,4,no,但 周围 能 找到 的 几乎 都 是 塑料 针筒
589,7,着急,5,no,口 太短 太细
589,8,着急,6,no,喂 水 凑合
589,9,着急,7,no,喂 食物 太难用
590,1,惊呆,-6,no,陈 大爷 说
590,2,惊呆,-5,no,老伴儿 刚刚 成 了 植物 人 的 时候
590,3,惊呆,-4,no,对 外界 一点 反应 也 没有
590,4,惊呆,-3,no,他 坚持 每天 跟 老伴儿 聊天
590,5,惊呆,-2,no,7 年前 的 那个 夏天
590,6,惊呆,-1,no,他 买 完菜 回家
590,7,惊呆,0,no,一 进屋 便 惊呆 了
590,8,惊呆,1,yes,老伴儿 竟然 睁开 了 眼睛
590,9,惊呆,2,no,还 能 跟着 他 的 走动 而 微微 扭头
591,1,担心,-8,no,2012 年 2 月 18 日
591,2,担心,-7,no,新学期 开学 前一天
591,3,担心,-6,no,潘 春晓 在 栖霞 当地 医院 做 了 手术
591,4,担心,-5,no,住院 近 一周 后
591,5,担心,-4,no,因怕 误课
591,6,担心,-3,no,提前 出院 回到 课堂
591,7,担心,-2,no,之后 潘 春晓 查出 右 上颌 窦癌
591,8,担心,-1,no,医院 开始 让 做 放疗
591,9,担心,0,yes,因为 担心 没法 上课
591,10,担心,1,no,她 只 切除 肿瘤 未 做 放疗 就 再次 回到 学校
592,1,吃惊,-2,no,薛青法 说
592,2,吃惊,-1,yes,对于 父母 这么 多年 攒 下来 的 这笔 钱
592,3,吃惊,0,no,他们 都 感到 很 吃惊
592,4,吃惊,1,no,也 不会 舍得 去 花 这笔 钱
592,5,吃惊,2,no,风风雨雨 这么 多年
592,6,吃惊,3,no,可 在 薛青法 的 记忆里
592,7,吃惊,4,no,两位 老人 做 任何 事情 几乎 都 是 形影不离
593,1,后悔,-6,no,小美说
593,2,后悔,-5,no,学校 了解 了 她 的 情况 后 允许 她 毕业 后 再 把 学费 补齐
593,3,后悔,-4,no,至今
593,4,后悔,-3,no,小美 仍然 不 知道 母亲 想要 整容 的 原因
593,5,后悔,-2,no,她 没 和 我 说 过
593,6,后悔,-1,no,我们 不谈 这个
593,7,后悔,0,no,她 说 过 很 后悔
593,8,后悔,1,yes,觉得 很 对不起 我
593,9,后悔,2,no,我 现在 只 希望 母亲 赶紧 好 起来
594,1,惊吓,-6,no,11 月 28 日
594,2,惊吓,-5,no,本报 报料 热线 接到 彭 教授 的 电话
594,3,惊吓,-4,no,她 说
594,4,惊吓,-3,no,自己 年 过 八旬
594,5,惊吓,-2,no,是 原 中山医科大学 的 退休 教授
594,6,惊吓,-1,no,11 月 15 日 清晨
594,7,惊吓,0,yes,她 在 广州 东湖 御苑 路口 被 疾停 的 汽车 惊吓
594,8,惊吓,1,no,虽未 被 撞
594,9,惊吓,2,no,但 连 退多步 摔倒
594,10,惊吓,3,no,司机 担心 其 假摔
594,11,惊吓,4,no,不敢 下车 扶
594,12,惊吓,5,no,在 这 危急关头
594,13,惊吓,6,no,一名 穿 校服 的 男生 将 她 扶 了 起来
595,1,高兴,-8,no,郑欣颖 的 家 在 衢州市 衢江区 东华 村
595,2,高兴,-7,no,解放前 建 的 老房子
595,3,高兴,-6,no,房顶 已经 有些 破损
595,4,高兴,-5,no,房间 里 除了 一张 床
595,5,高兴,-4,no,一张 桌子
595,6,高兴,-3,no,再也 没 别的 像样 家具
595,7,高兴,-2,no,她 当时 躺 在 床上
595,8,高兴,-1,yes,看到 我们 来
595,9,高兴,0,no,显得 很 高兴
595,10,高兴,1,no,她 没有 提 一句 自己 的 病情
595,11,高兴,2,no,只是 跟 我们 说 自己 一直 在 担心 弟弟 妹妹 的 学费
596,1,担心,-2,no,在 生命 最后 的 日子 里
596,2,担心,-1,no,躺 在 病床 上 的 她 没有 提 一句 自己 的 病情
596,3,担心,0,yes,而是 一直 在 担心 弟弟 妹妹 的 学费
596,4,担心,1,no,学校 发起 了 捐款
596,5,担心,2,no,但 因为 病情恶化
596,6,担心,3,no,三个 月 后
596,7,担心,4,no,郑欣颖 不幸 离世
597,1,伤心痛哭,-3,no,汉中 的 一位 网友 在 网上 发布 了 一个 消息
597,2,伤心痛哭,-2,no,称 一位 在 寒风 中 卖菜 的 老大爷 收 了 一张 百元 假钞
597,3,伤心痛哭,-1,no,这 对于 一个 一天 只能 卖 二三十块 钱 的 菜农 来说 无疑 是 巨大 的 损失
597,4,伤心痛哭,0,yes,老大爷 发现 上当受骗 后 伤心 痛哭
597,5,伤心痛哭,1,no,周围 的 群众 见状 想出 了 一个 办法
597,6,伤心痛哭,2,no,大家 凑钱 给 他 弥补 损失
597,7,伤心痛哭,3,no,温暖 的 举动 让 人 感动
598,1,感动,-6,no,汉中 的 一位 网友 在 网上 发布 了 一个 消息
598,2,感动,-5,no,称 一位 在 寒风 中 卖菜 的 老大爷 收 了 一张 百元 假钞
598,3,感动,-4,no,这 对于 一个 一天 只能 卖 二三十块 钱 的 菜农 来说 无疑 是 巨大 的 损失
598,4,感动,-3,no,老大爷 发现 上当受骗 后 伤心 痛哭
598,5,感动,-2,no,周围 的 群众 见状 想出 了 一个 办法
598,6,感动,-1,no,大家 凑钱 给 他 弥补 损失
598,7,感动,0,yes,温暖 的 举动 让 人 感动
599,1,感动,-7,no,热心 市民 围 人墙 遮挡 寒风 在 救护车 未到 前
599,2,感动,-6,no,十几个 过往 市民 围成 一个圈
599,3,感动,-5,no,为 钟远萍 母女 挡住 寒风
599,4,感动,-4,no,好心人 拿出 钟远萍 包中 的 婴儿 被子 包裹 着 孩子
599,5,感动,-3,no,要 不要 奶粉
599,6,感动,-2,no,我 给 你 拿 奶粉 下来
599,7,感动,-1,no,一位 初为人 母 的 女士 连忙 上楼 给 钟远萍 拿 奶粉
599,8,感动,0,no,非常 感动
599,9,感动,1,no,以为 现场 是 她 的 亲戚
599,10,感动,2,yes,没想到 全是 不 认识 的 周边 群众
599,11,感动,3,no,妇产科 医师 于 进强 说
599,12,感动,4,no,当时 室外 温度 不足 10 ℃
599,13,感动,5,no,新生儿 产热 有限
599,14,感动,6,no,身上 附着 羊水 是 非常 冷 的
599,15,感动,7,no,包裹 包得 非常 好
599,16,感动,8,no,很 保暖
599,17,感动,9,no,孩子 面色 红润
599,18,感动,10,no,哭声 响亮
600,1,感动,0,yes,致电 本报 热线 的 于 先生 被 殷永池 的 爱心 深深感动
600,2,感动,1,no,不能 委屈 这样 的 年轻人
600,3,感动,2,no,应该 提供 充分 的 就业 岗位
600,4,感动,3,no,让 他 挣钱 养家糊口
601,1,沮丧,-2,no,他 说 今年 离职 后
601,2,沮丧,-1,yes,一直 没有 找到 合适 的 工作
601,3,沮丧,0,no,很 沮丧
601,4,沮丧,1,no,这些 帮助 对 他 来说 如同 雪中送炭
601,5,沮丧,2,no,我会 电话 联系 这些 公司
601,6,沮丧,3,no,然后 选 较为 中意 的 单位 实地 了解
601,7,沮丧,4,no,我 并 没 做 多么 了不起 的 事
601,8,沮丧,5,no,相比 这么 多 好心人 对 我 的 帮助
601,9,沮丧,6,no,我心 有愧 意
602,1,惋惜,-5,no,今年以来
602,2,惋惜,-4,no,随着 老人 年龄 越来越 大
602,3,惋惜,-3,no,该 社区 居委会 陆续 安排 志愿者 接过 老人 的 扫帚
602,4,惋惜,-2,no,代替 老人 继续 将 桥 扫 下去
602,5,惋惜,-1,no,并 准备 于 11 月 29 日 举办 窦珍 志愿者 服务队 扫桥 交接仪式
602,6,惋惜,0,no,令人 惋惜 的 是
602,7,惋惜,1,no,没 等到 仪式 正式 举行 的 这 一天
602,8,惋惜,2,yes,老人 就 先 走 了
603,1,恐惧,-6,no,妈妈 说
603,2,恐惧,-5,no,孩子
603,3,恐惧,-4,no,我 给 了 你 第一次 生命
603,4,恐惧,-3,no,也 会 给 你 重生 的 机会
603,5,恐惧,-2,no,术后 的 第 5 天
603,6,恐惧,-1,yes,小施 出现 了 急性 排斥 反应
603,7,恐惧,0,no,他 感到 了 恐惧
603,8,恐惧,1,no,妈妈 忍着 术后 的 疼痛 来 病房 安慰 我
603,9,恐惧,2,no,母亲 的 关切 眼神 让 小施 至今 提 起来 仍 泪如泉涌
603,10,恐惧,3,no,现在
603,11,恐惧,4,no,他 和 病友 正为 成立 肾移植 帮扶 基金会 而 奔走
604,1,感动,-6,no,截至 目前
604,2,感动,-5,no,他 已经 在 医院 躺 了 47 天
604,3,感动,-4,no,而 仅仅 在 重症 监护 病房
604,4,感动,-3,no,他 就 已经 躺 了 35 天
604,5,感动,-2,no,他 从 鬼门关 硬是 被 医生 给 拉 了 回来
604,6,感动,-1,no,医药费 已花 了 十多万元
604,7,感动,0,no,而 让 他 和 父亲 感动 的 是
604,8,感动,1,no,在 他们 急需 手术 又 没 钱 但 又 急需 输血 的 情况 下
604,9,感动,2,yes,和 他们 素不相识 的 该院 骨科 主 任何 双华 拿出 2 万元 现金
604,10,感动,3,no,让 他们 先拿钱 去 救人
604,11,感动,4,no,很 意外
604,12,感动,5,no,也 很 感动
604,13,感动,6,no,孙凯 的 父亲 孙先生 表示
604,14,感动,7,no,何 医生 给钱 的 时候
604,15,感动,8,no,他 就 在 病房 内
605,1,害怕,-11,no,婆婆 说
605,2,害怕,-10,no,自己 都 记 不 过来
605,3,害怕,-9,no,甚至 有人 买 了 花
605,4,害怕,-8,no,转身 就 把 花 丢 垃圾桶 的
605,5,害怕,-7,no,她 也 知道 别人 是 为了 给 她 钱
605,6,害怕,-6,no,是 在 照顾 她
605,7,害怕,-5,no,可是 她 又 替花 心疼
605,8,害怕,-4,no,12 : 00   附近 饭馆 拉 婆婆 吃 免费 中饭 我 在 这 卖花 卖 了 七八年
605,9,害怕,-3,no,从来不 在 这边 吃饭
605,10,害怕,-2,no,罗 婆婆 说
605,11,害怕,-1,no,不 在 这边 吃饭 并 不是 给 不起 钱
605,12,害怕,0,no,而是 害怕 吃了饭
605,13,害怕,1,yes,老板 不收 她 的 钱
606,1,震惊,-5,no,小朱 说
606,2,震惊,-4,no,看到 这 一幕
606,3,震惊,-3,no,他 跟 小 郑 完全 没有 在意
606,4,震惊,-2,no,以为 是 一对 年轻 情侣 在 逛街
606,5,震惊,-1,no,可是
606,6,震惊,0,yes,接下来 的 事情 让 小 朱 跟 小 郑 感到 震惊
606,7,震惊,1,no,我俩 正要 往前走
606,8,震惊,2,no,可 突然 看到 那名 年轻 男子 的 手 伸进 了 女孩 左侧 的 衣服 兜里
606,9,震惊,3,no,小朱 说
606,10,震惊,4,no,还 没 等 他 跟 小 郑 反应 过来
606,11,震惊,5,no,那名 男子 拿 着 女孩 的 手机 准备 转头 离开
606,12,震惊,6,no,可 男子 转头 时 却 看到 了 在 旁边 发愣 的 他俩
607,1,着急,-5,no,当时
607,2,着急,-4,no,可能 女孩 感觉 耳朵 里 的 音乐 没有 了
607,3,着急,-3,no,下意识 地 摸了摸 手机
607,4,着急,-2,yes,发现自己 的 苹果 手机 不见 了 之后
607,5,着急,-1,no,女孩 不 知道 如何是好
607,6,着急,0,no,特别 地 着急
607,7,着急,1,no,小朱 说
607,8,着急,2,no,见状
607,9,着急,3,no,他 跟 同学 小 郑想 都 没想 立马 往 小偷 跑 的 方向 追
608,1,激动,-7,no,今年   6 月
608,2,激动,-6,no,苏 先生 的 老父亲 因 病 去世 后
608,3,激动,-5,no,姑姑 才 说出 了 实情
608,4,激动,-4,no,说 他 的 母亲 生活 在 沧州
608,5,激动,-3,no,但 由于 30 多年 没有 联系
608,6,激动,-2,no,不知 现在 是 何 情况
608,7,激动,-1,yes,得知 亲生 母亲 有 可能 还 健在
608,8,激动,0,no,苏 先生 难掩 内心 的 激动
608,9,激动,1,no,按照 姑姑 提供 的 线索 独自 来 沧 寻亲
608,10,激动,2,no,听 姑姑 说
608,11,激动,3,no,母亲 是 南皮 人
608,12,激动,4,no,苏 先生 首先 到 了 南皮县 民政局 查询 信息
608,13,激动,5,no,工作人员 告诉 他
608,14,激动,6,no,他 的 母亲 此前 在 沧州市 第一 职业中学 任职
608,15,激动,7,no,有 可能 居住 在 沧州
609,1,激动,-8,no,我亮 明 身份 后
609,2,激动,-7,no,询问 老人 的 子女 情况
609,3,激动,-6,no,并 问 她 是否 还有 一个 儿子
609,4,激动,-5,no,郭成 贵 说
609,5,激动,-4,no,老人 想 了 一下 说 自己 和 前夫 是 有 一个 儿子
609,6,激动,-3,no,离婚 后 自己 找过 好 多次
609,7,激动,-2,no,但 因为 对方 搬家 所以 再 没有 见过 孩子
609,8,激动,-1,yes,当 郭成 贵 把 苏 先生 想 和 她 相认 的 想法 告诉 老人 后
609,9,激动,0,no,老人 也 非常 激动
609,10,激动,1,no,想要 先 通过 电话 听听 儿子 的 声音
610,1,震惊,-4,no,戴 行舟 的 家 位于 芝兰 新城
610,2,震惊,-3,no,昨天 一早
610,3,震惊,-2,no,记者 来到 这里
610,4,震惊,-1,no,尽管 早有 心理准备
610,5,震惊,0,no,但是 记者 一 进门 还是 被 震惊 了
610,6,震惊,1,yes,这个 家 应该 称之为 仓库
610,7,震惊,2,no,除了 厨房 和 卫生间
610,8,震惊,3,no,每个 房间 里 都 堆满 了 编织袋 鞋 盒子
610,9,震惊,4,no,有些 地方 已经 顶到 了 天花板 上
611,1,悲伤,-6,no,2007 年 10 月 的 一天
611,2,悲伤,-5,no,在 探访 独居 老人 过程 中
611,3,悲伤,-4,no,尚晓云 第一次 见到 了 80 岁 的 凌慧云 老人
611,4,悲伤,-3,no,当时
611,5,悲伤,-2,no,凌 奶奶 正是 最 失落 的 时候
611,6,悲伤,-1,yes,她 老伴 刚 去世
611,7,悲伤,0,no,心情 很 悲伤
611,8,悲伤,1,no,加上 心脏病 又 复发
611,9,悲伤,2,no,晚上 睡 不 安稳
611,10,悲伤,3,no,脸色 特别 不好
611,11,悲伤,4,no,第一次 见面
611,12,悲伤,5,no,凌 奶奶 和尚 晓云 一见如故
611,13,悲伤,6,no,两人聊 了 很 久
612,1,害怕,-2,no,凌 奶奶 今年 86 岁
612,2,害怕,-1,no,能 自己 做饭 洗衣服
612,3,害怕,0,yes,就是 害怕 独自 过夜
612,4,害怕,1,no,天一 黑
612,5,害怕,2,no,我 就 盼 着 小云来
612,6,害怕,3,no,老人 的 家 两室 一厅 并不大
612,7,害怕,4,no,但 看起来 很 干净
612,8,害怕,5,no,这 多亏 了 小云
612,9,害怕,6,no,她 晚上 来 总会 帮忙 收拾
612,10,害怕,7,no,又 烧水 又 打扫卫生
612,11,害怕,8,no,把 家里 归置 得 很 整洁
613,1,担心,-10,no,陈 秋兰 打趣 地说
613,2,担心,-9,no,她 每次 见到 谢 进益 都 是 叫 他 赶快 去 洗澡
613,3,担心,-8,no,陈 秋兰 说
613,4,担心,-7,no,近年 谢 进益 患有 糖尿病
613,5,担心,-6,no,她 也 主动 帮 他 控制 饮食
613,6,担心,-5,no,为 他 挑选 健康 食材
613,7,担心,-4,no,还 带 他 去 看 医生
613,8,担心,-3,no,陈 秋兰 谦虚 地说
613,9,担心,-2,no,她 和 受助者 只是 刚好 有缘分
613,10,担心,-1,no,对于 自己 的 善行 不足挂齿
613,11,担心,0,no,但 她 也 担心 未来 年纪 大
613,12,担心,1,yes,谢 进益 恐怕 无人 照顾
613,13,担心,2,no,盼 有关 部门 能 接手
613,14,担心,3,no,别 让 他 流离失所
614,1,担心,-14,no,十年间
614,2,担心,-13,no,他 共 救助 200   多只 流浪 猫 狗
614,3,担心,-12,no,并 从 2011   年 开始
614,4,担心,-11,no,辞去 工作
614,5,担心,-10,no,开始 全职 照顾 流浪 猫 狗
614,6,担心,-9,no,所用 的 费用
614,7,担心,-8,no,大部分 来自 社会 爱心 人士 的 捐助
614,8,担心,-7,no,他称
614,9,担心,-6,no,虽然 看起来 有点 不务正业
614,10,担心,-5,no,但 觉得 这 是 件 非常 有 意义 的 事情
614,11,担心,-4,no,Chris   说
614,12,担心,-3,no,他 的 流浪 动物 基地 刚 规划 好 不到 两个 月 的 时间
614,13,担心,-2,no,却 面临 被 拆
614,14,担心,-1,yes,100   多只 流浪 动物 突然 没 了 去处
614,15,担心,0,no,自己 十分 担心
614,16,担心,1,no,我 正在 找 新 的 适合 这些 流浪 猫 狗 生活 的 地方
615,1,失落,-5,no,匆匆 回国 的 邓 启明 料理 了 父亲 后 事后 又 匆匆 地 回到 了 印尼
615,2,失落,-4,no,我 这辈子 最大 的 遗憾
615,3,失落,-3,no,就是 父亲 临终时
615,4,失落,-2,no,我 这个 唯一 的 儿子 却 不 在 他 身边
615,5,失落,-1,yes,回忆起 这 一段
615,6,失落,0,no,邓 启明 难掩 失落 和 懊悔
615,7,失落,1,no,再次 回到 印尼 的 邓 启明 开始 动摇 了 最初 的 打算
615,8,失落,2,no,母亲 还 不到 50 岁
615,9,失落,3,no,常年 却 备受 病痛 的 折磨
615,10,失落,4,no,却 还要 坚持 继续 做 黄粑 生意
616,1,伤心,-3,no,几年 前
616,2,伤心,-2,yes,他 的 老丈人 死 于 一场 没有 找到 肇事者 的 车祸
616,3,伤心,-1,no,那起 事故 在 陈天翼 母女 心中 一直 留着 个 阴影
616,4,伤心,0,no,让 母女俩 伤心 痛苦 了 好 一阵子
616,5,伤心,1,no,陈天翼 的 母亲 后来 得 了 轻微 帕金森症 半身 瘫痪
616,6,伤心,2,no,现在 陈天翼 又 因为 事故 离开 人世
616,7,伤心,3,no,这是 陈天翼 的 母亲 无法 接受 的
617,1,心有余悸,-10,no,当天 夜里 11 点多
617,2,心有余悸,-9,no,她 的 丈夫 回到 家中
617,3,心有余悸,-8,no,两 人才 发现 钱 不见 了
617,4,心有余悸,-7,no,这边 知道 钱 不见 了
617,5,心有余悸,-6,no,那边 就 赶快 下楼 找
617,6,心有余悸,-5,no,打着 手电筒
617,7,心有余悸,-4,no,到 楼下 到处 找
617,8,心有余悸,-3,no,根本 找 不到
617,9,心有余悸,-2,no,俺 两人 都 急 得 一身 汗
617,10,心有余悸,-1,yes,说起 当时 情况
617,11,心有余悸,0,no,王芹 还是 心有余悸
617,12,心有余悸,1,no,这时候 王芹 才 想起 中午 的 呼喊声 应该 和 自己 有关
617,13,心有余悸,2,no,但 当时 已 是 凌晨 1 点 左右
617,14,心有余悸,3,no,两人 只好 坐等 天亮
618,1,诧异,-4,no,小赵 扭过头 看见 了 这 一幕
618,2,诧异,-3,no,小声 地问 走 哪里
618,3,诧异,-2,no,女子 说 了 句 石门 大桥 桥下
618,4,诧异,-1,no,听到 这话
618,5,诧异,0,no,小赵 顿时 有些 诧异
618,6,诧异,1,yes,因为 石门 大桥 桥下 没有 公园 也 没有 住宅楼
618,7,诧异,2,no,小赵 试探性 地问 你 去 那里 干 啥子 嘛
618,8,诧异,3,no,女子 哭 得 更 厉害 了
618,9,诧异,4,no,边 抽泣 着 边 忿忿 地 说 和 老公 吵架 了
618,10,诧异,5,no,去 跳河
619,1,大吃一惊,-10,no,孩子 掉下去 了
619,2,大吃一惊,-9,no,快 救救 孩子
619,3,大吃一惊,-8,no,突然
619,4,大吃一惊,-7,no,一名 中年 女子 大喊 起来
619,5,大吃一惊,-6,no,正在 站台 上 执行 反扒 任务 的 便衣 民警 — — 北京站 公安段 治刑 大队长 金亮 听到 喊叫
619,6,大吃一惊,-5,no,迅速 跑 了 过来
619,7,大吃一惊,-4,no,中年 女子 情绪 激动
619,8,大吃一惊,-3,no,已 说不出 话 来
619,9,大吃一惊,-2,no,她 用 手指 指着 车厢 下方
619,10,大吃一惊,-1,no,金亮 一看
619,11,大吃一惊,0,no,大吃一惊
619,12,大吃一惊,1,yes,一名 小女孩 掉 下 站台
619,13,大吃一惊,2,no,哇哇大哭
619,14,大吃一惊,3,no,她 头顶
619,15,大吃一惊,4,no,正是 车厢 门口 的 脚踏板
620,1,感动,-3,no,昨天 4 日 上午
620,2,感动,-2,no,龙虎网 记者 来到 救人 小伙 倪明森 的 家中 采访
620,3,感动,-1,no,他 激动 的 说 两个 小孩 家长 专门 送来 了 花篮 和 1000 元 慰问金
620,4,感动,0,yes,附近 居民 都 被 我 的 救人 之事 所 感动
620,5,感动,1,no,一位 被 救 小孩 的 母亲 接受 采访 时 表示 她 的 血型 如果 合适 的话
620,6,感动,2,no,一定 会为 倪明森 做 配型 手术
620,7,感动,3,no,但 一直 令 倪明森 遗憾 的 是
620,8,感动,4,no,没 能 及时 救起 遇难 的 那位 小孩 而 深感 痛心
620,9,感动,5,no,据悉
620,10,感动,6,no,今年 23 岁 的 倪明森
620,11,感动,7,no,早 在 3 年前 就 被 医生 诊断 为 白血病
620,12,感动,8,no,当时 为了 治疗
620,13,感动,9,no,向 亲戚朋友 借 了 不少 钱
620,14,感动,10,no,做 了 配型 手术 后 但 没有 成功
621,1,痛心,-7,no,昨天 4 日 上午
621,2,痛心,-6,no,龙虎网 记者 来到 救人 小伙 倪明森 的 家中 采访
621,3,痛心,-5,no,他 激动 的 说 两个 小孩 家长 专门 送来 了 花篮 和 1000 元 慰问金
621,4,痛心,-4,no,附近 居民 都 被 我 的 救人 之事 所 感动
621,5,痛心,-3,no,一位 被 救 小孩 的 母亲 接受 采访 时 表示 她 的 血型 如果 合适 的话
621,6,痛心,-2,no,一定 会为 倪明森 做 配型 手术
621,7,痛心,-1,no,但 一直 令 倪明森 遗憾 的 是
621,8,痛心,0,yes,没 能 及时 救起 遇难 的 那位 小孩 而 深感 痛心
621,9,痛心,1,no,据悉
621,10,痛心,2,no,今年 23 岁 的 倪明森
621,11,痛心,3,no,早 在 3 年前 就 被 医生 诊断 为 白血病
621,12,痛心,4,no,当时 为了 治疗
621,13,痛心,5,no,向 亲戚朋友 借 了 不少 钱
621,14,痛心,6,no,做 了 配型 手术 后 但 没有 成功
622,1,喜出望外,-8,no,去年 12 月 28 日
622,2,喜出望外,-7,no,那天 很 冷
622,3,喜出望外,-6,no,蒋元 依 煮 好 饭
622,4,喜出望外,-5,no,赶紧 喂 妻子 吃饭
622,5,喜出望外,-4,no,习惯性 的 一句 慢慢 嚼
622,6,喜出望外,-3,no,结果 妻子 意外 地回 了 句晓
622,7,喜出望外,-2,no,得
622,8,喜出望外,-1,yes,虽 是 短短的 两个 字
622,9,喜出望外,0,no,却 让 蒋元 依 喜出望外
622,10,喜出望外,1,no,当时 我 先是 木 了 几秒钟
622,11,喜出望外,2,no,接着 我 放下 碗
622,12,喜出望外,3,no,双 脚蹬 了 一下 地
622,13,喜出望外,4,no,跳 了 起来
622,14,喜出望外,5,no,蒋元 依 嘴角 微翘 地 回忆
622,15,喜出望外,6,no,1183 天 的 守候
